Date,Well_Head_Pressure_(atm),Downhole_Gauge_Pressure_(atm),Downhole_Gauge_Pressure_(psi),BHFP_at_Top_Perf_(atm),WellBore_Dynamic_Fluid Density _(kg/m3),Daily_Gas_Production_(1000 m³/day),Daily_Condensate_Production_(ton/day),Daily_Water_Production_(ton/day),Daily_Liquid_Production_(ton/day),Total_Produced_Gas_(1000 m³),Total_Produced_Condensate_(ton),Total_Produced_Water_(ton),Total_Produced_Liquid_(ton)
12.18.16 0:00,499,#N/A,#N/A,#N/A,#N/A,504,80,4,84,648389,102170,6284,108454
12.19.16 0:00,496,#N/A,#N/A,#N/A,#N/A,504,80,4,84,648892,102250,6288,108538
12.20.16 0:00,501,#N/A,#N/A,#N/A,#N/A,504,80,4,84,649396,102330,6292,108622
12.21.16 0:00,506,#N/A,#N/A,#N/A,#N/A,504,80,4,84,649899,102410,6297,108707
12.22.16 0:00,500,#N/A,#N/A,#N/A,#N/A,504,80,4,84,650403,102490,6301,108791
12.23.16 0:00,497,#N/A,#N/A,#N/A,#N/A,504,80,4,84,650907,102570,6305,108875
12.24.16 0:00,514,#N/A,#N/A,#N/A,#N/A,494,78,4,83,651401,102648,6310,108958
12.25.16 0:00,517,#N/A,#N/A,#N/A,#N/A,494,78,4,83,651895,102726,6314,109040
12.26.16 0:00,538,#N/A,#N/A,#N/A,#N/A,494,78,4,83,652389,102805,6318,109123
12.27.16 0:00,521,#N/A,#N/A,#N/A,#N/A,494,78,4,83,652884,102883,6322,109206
12.28.16 0:00,517,#N/A,#N/A,#N/A,#N/A,494,78,5,83,653378,102962,6327,109289
12.29.16 0:00,515,#N/A,#N/A,#N/A,#N/A,494,78,5,83,653872,103040,6332,109372
12.30.16 0:00,539,#N/A,#N/A,#N/A,#N/A,494,78,5,83,654367,103119,6336,109455
12.31.16 0:00,545,#N/A,#N/A,#N/A,#N/A,494,78,5,83,654861,103197,6341,109538
1.1.17 0:00,554,#N/A,#N/A,#N/A,#N/A,545,84,5,88,655406,103281,6346,109627
1.2.17 0:00,562,#N/A,#N/A,#N/A,#N/A,545,84,5,88,655951,103364,6351,109715
1.3.17 0:00,523,#N/A,#N/A,#N/A,#N/A,0,0,0,0,655951,103364,6351,109715
1.4.17 0:00,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,655951,103364,6351,109715
